Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
RIBAS,SYD5G57,Patio Vazio INO,06/08/2025 19:51:50,06/08/2025 19:53:22,06/08/2025 20:53:27,Saiu da cerca,1m,39450,595761,185554
RIBAS,SMG6H57,Buffer frotas ,06/08/2025 17:37:26,06/08/2025 19:53:08,06/08/2025 20:53:12,Saiu da cerca,2h 15m,44459,616812,170884
RIBAS,SYD5G57,Descarga Inocencia,06/08/2025 18:55:24,06/08/2025 19:49:49,06/08/2025 20:53:12,Saiu da cerca,54m,39450,595761,171260
RIBAS,SYD5G57,Terminal Inocencia,06/08/2025 19:10:36,06/08/2025 19:49:49,06/08/2025 20:53:12,Saiu da cerca,39m,39450,595761,185549
RIBAS,SYD5G57,Descarga INO,06/08/2025 19:14:28,06/08/2025 19:49:49,06/08/2025 20:53:12,Saiu da cerca,35m,39450,595761,169315
RIBAS,SYD5G57,Desc. INO,06/08/2025 19:25:10,06/08/2025 19:49:49,06/08/2025 20:53:12,Saiu da cerca,24m,39450,595761,185561
RIBAS,SMG9I17,Descarga INO,06/08/2025 19:09:13,06/08/2025 19:47:04,06/08/2025 20:52:57,Saiu da cerca,37m,44459,617788,169315
RIBAS,SMG9I17,Desc. INO,06/08/2025 19:23:31,06/08/2025 19:47:04,06/08/2025 20:52:57,Saiu da cerca,23m,44459,617788,185561
RIBAS,SYD5G21,Terminal Inocencia,06/08/2025 18:54:31,06/08/2025 19:49:51,06/08/2025 20:52:16,Saiu da cerca,55m,39450,595259,185549
RIBAS,SYD5G21,Descarga Inocencia,06/08/2025 18:54:31,06/08/2025 19:51:51,06/08/2025 20:52:16,Saiu da cerca,57m,39450,595259,171260
RIBAS,SYD5G21,Patio Carregado INO,06/08/2025 19:38:28,06/08/2025 19:49:51,06/08/2025 20:52:16,Saiu da cerca,11m,39450,595259,185552
RIBAS,SYD5G57,Patio Vazio INO,06/08/2025 19:14:28,06/08/2025 19:25:10,06/08/2025 20:52:11,Saiu da cerca,10m,39450,595761,185554
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 1,06/08/2025 19:16:34,06/08/2025 19:49:56,06/08/2025 20:51:10,Saiu da cerca,33m,16622,584818,69019
RIBAS,SMG5F48,Enlonamento RRP,06/08/2025 19:49:34,06/08/2025 19:49:41,06/08/2025 20:50:20,Saiu da cerca,0m,44459,616897,184474
RIBAS,SYD5G51,Descarga Inocencia,06/08/2025 18:32:16,06/08/2025 19:50:06,06/08/2025 20:50:15,Saiu da cerca,1h 17m,39450,593018,171260
RIBAS,SYD5G51,Terminal Inocencia,06/08/2025 18:35:44,06/08/2025 19:48:05,06/08/2025 20:50:10,Saiu da cerca,1h 12m,39450,593018,185549
RIBAS,SYD5G51,Patio Carregado INO,06/08/2025 19:31:41,06/08/2025 19:48:05,06/08/2025 20:50:10,Saiu da cerca,16m,39450,593018,185552
RIBAS,SYD5G64,Carregamento Fabrica RRP,06/08/2025 19:39:07,06/08/2025 19:49:40,06/08/2025 20:49:45,Saiu da cerca,10m,39450,593910,170885
RIBAS,SMG5F48,Carregamento Fabrica RRP,06/08/2025 17:53:23,06/08/2025 19:47:55,06/08/2025 20:48:33,Saiu da cerca,1h 54m,44459,616897,170885
RIBAS,SMG5F48,Enlonamento RRP,06/08/2025 19:46:55,06/08/2025 19:47:55,06/08/2025 20:48:33,Saiu da cerca,1m,44459,616897,184474
RIBAS,SYD5G31,Carregamento Fabrica RRP,06/08/2025 19:17:01,06/08/2025 19:48:01,06/08/2025 20:48:08,Saiu da cerca,31m,39450,595348,170885
RIBAS,SYE7D13,Agua Clara,06/08/2025 19:32:50,06/08/2025 19:44:38,06/08/2025 20:48:08,Saiu da cerca,11m,39450,600023,171261
RIBAS,SYD5G44,Carregamento RRp,06/08/2025 19:39:50,06/08/2025 19:47:09,06/08/2025 20:47:43,Saiu da cerca,7m,39450,586866,169314
RIBAS,SMG5F48,Carregamento RRp,06/08/2025 19:17:12,06/08/2025 19:46:55,06/08/2025 20:47:27,Saiu da cerca,29m,44459,616897,169314
RIBAS,QTQ0F44,Carregamento Fabrica RRP,06/08/2025 17:20:16,06/08/2025 19:42:51,06/08/2025 20:47:07,Saiu da cerca,2h 22m,44459,610552,170885
RIBAS,QTQ0F44,Enlonamento RRP,06/08/2025 19:14:05,06/08/2025 19:42:51,06/08/2025 20:47:07,Saiu da cerca,28m,44459,610552,184474
RIBAS,SMG9I17,Patio Vazio INO,06/08/2025 19:09:13,06/08/2025 19:23:31,06/08/2025 20:46:47,Saiu da cerca,14m,44459,617788,185554
FILIAL 16622,SYD5G60,MONTANINI,06/08/2025 19:45:28,06/08/2025 19:46:05,06/08/2025 20:46:17,Saiu da cerca,0m,16622,584818,51131
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 2,06/08/2025 18:41:42,06/08/2025 19:31:25,06/08/2025 20:46:06,Saiu da cerca,49m,16622,586850,69021
RIBAS,SMG9I17,Patio Carregado INO,06/08/2025 18:56:39,06/08/2025 19:09:13,06/08/2025 20:45:26,Saiu da cerca,12m,44459,617788,185552
RIBAS,SYD5G21,Desc. INO,06/08/2025 19:16:47,06/08/2025 19:38:28,06/08/2025 20:44:35,Saiu da cerca,21m,39450,595259,185561
RIBAS,SYE4C10,Agua Clara,06/08/2025 19:33:51,06/08/2025 19:43:57,06/08/2025 20:43:59,Saiu da cerca,10m,39450,595765,171261
RIBAS,SYD5G49,Descarga Inocencia,06/08/2025 17:52:25,06/08/2025 19:38:50,06/08/2025 20:43:29,Saiu da cerca,1h 46m,39450,612802,171260
RIBAS,SYD5G49,Terminal Inocencia,06/08/2025 17:52:25,06/08/2025 19:36:50,06/08/2025 20:43:24,Saiu da cerca,1h 44m,39450,612802,185549
RIBAS,SYD5G02,Posto Mutum,06/08/2025 19:07:19,06/08/2025 19:37:34,06/08/2025 20:43:24,Saiu da cerca,30m,39450,595190,174412
RIBAS,SYD5G49,Patio Carregado INO,06/08/2025 19:22:14,06/08/2025 19:36:50,06/08/2025 20:43:24,Saiu da cerca,14m,39450,612802,185552
RIBAS,SYL5J47,Oficina JSL,06/08/2025 19:31:54,06/08/2025 19:43:17,06/08/2025 20:43:24,Saiu da cerca,11m,39450,595224,181600
RIBAS,SYD5G21,Descarga INO,06/08/2025 19:28:04,06/08/2025 19:32:11,06/08/2025 20:39:31,Saiu da cerca,4m,39450,595259,169315
RIBAS,SYD5G21,Descarga INO,06/08/2025 19:04:12,06/08/2025 19:26:31,06/08/2025 20:38:50,Saiu da cerca,22m,39450,595259,169315
RIBAS,SYD5G37,Descarga Inocencia,06/08/2025 18:12:37,06/08/2025 19:36:38,06/08/2025 20:38:14,Saiu da cerca,1h 24m,39450,593622,171260
RIBAS,SYD5G37,Terminal Inocencia,06/08/2025 18:16:24,06/08/2025 19:34:37,06/08/2025 20:38:14,Saiu da cerca,1h 18m,39450,593622,185549
RIBAS,SYD5G37,Patio Carregado INO,06/08/2025 19:26:21,06/08/2025 19:34:37,06/08/2025 20:38:14,Saiu da cerca,8m,39450,593622,185552
RIBAS,SYD5G21,Patio Vazio INO,06/08/2025 19:04:12,06/08/2025 19:16:47,06/08/2025 20:37:14,Saiu da cerca,12m,39450,595259,185554
RIBAS,SMG9C17,Carregamento RRp,06/08/2025 19:12:25,06/08/2025 19:35:19,06/08/2025 20:35:26,Saiu da cerca,22m,44459,613399,169314
RIBAS,SYD5G31,Carregamento RRp,06/08/2025 19:25:06,06/08/2025 19:34:08,06/08/2025 20:34:15,Saiu da cerca,9m,39450,595348,169314
RIBAS,SYD5G51,Descarga INO,06/08/2025 18:51:36,06/08/2025 19:31:41,06/08/2025 20:34:05,Saiu da cerca,40m,39450,593018,169315
RIBAS,SYD5G51,Desc. INO,06/08/2025 19:11:33,06/08/2025 19:31:41,06/08/2025 20:34:05,Saiu da cerca,20m,39450,593018,185561
RIBAS,SYL4A20,Buffer frotas ,06/08/2025 19:22:18,06/08/2025 19:32:38,06/08/2025 20:32:49,Saiu da cerca,10m,39450,595262,170884
RIBAS,SYL5J47,Oficina JSL,06/08/2025 19:30:54,06/08/2025 19:31:47,06/08/2025 20:31:53,Saiu da cerca,0m,39450,595224,181600
RIBAS,SYD5G51,Patio Vazio INO,06/08/2025 18:51:36,06/08/2025 19:11:33,06/08/2025 20:30:17,Saiu da cerca,19m,39450,593018,185554
RIBAS,SMH0F11,Agua Clara,06/08/2025 19:20:52,06/08/2025 19:29:58,06/08/2025 20:30:07,Saiu da cerca,9m,44459,618629,171261
RIBAS,SYL5J47,Oficina JSL,06/08/2025 19:24:35,06/08/2025 19:29:06,06/08/2025 20:29:16,Saiu da cerca,4m,39450,595224,181600
RIBAS,RWB3C06,Agua Clara,06/08/2025 19:20:01,06/08/2025 19:29:05,06/08/2025 20:29:11,Saiu da cerca,9m,44459,610501,171261
RIBAS,SMG9E17,Descarga Inocencia,06/08/2025 17:22:06,06/08/2025 19:28:04,06/08/2025 20:28:56,Saiu da cerca,2h 5m,44459,613210,171260
RIBAS,SYD5G37,Descarga INO,06/08/2025 18:49:45,06/08/2025 19:26:21,06/08/2025 20:28:56,Saiu da cerca,36m,39450,593622,169315
RIBAS,SYD5G19,Buffer frotas ,06/08/2025 19:00:02,06/08/2025 19:28:47,06/08/2025 20:28:56,Saiu da cerca,28m,39450,595390,170884
RIBAS,SYD5G37,Desc. INO,06/08/2025 19:04:53,06/08/2025 19:26:21,06/08/2025 20:28:56,Saiu da cerca,21m,39450,593622,185561
RIBAS,SYD5G64,Carregamento Fabrica RRP,06/08/2025 19:26:41,06/08/2025 19:28:44,06/08/2025 20:28:56,Saiu da cerca,2m,39450,593910,170885
RIBAS,SYD5G64,Enlonamento RRP,06/08/2025 19:26:41,06/08/2025 19:28:44,06/08/2025 20:28:56,Saiu da cerca,2m,39450,593910,184474
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 3,06/08/2025 18:58:50,06/08/2025 19:28:08,06/08/2025 20:28:46,Saiu da cerca,29m,16622,589829,69023
RIBAS,SYD5G49,Descarga INO,06/08/2025 18:42:26,06/08/2025 19:22:14,06/08/2025 20:27:19,Saiu da cerca,39m,39450,612802,169315
RIBAS,SYD5G49,Desc. INO,06/08/2025 19:02:46,06/08/2025 19:22:14,06/08/2025 20:27:19,Saiu da cerca,19m,39450,612802,185561
RIBAS,SYE7D11,Descarga Inocencia,06/08/2025 14:11:18,06/08/2025 19:24:46,06/08/2025 20:26:35,Saiu da cerca,5h 13m,39450,600025,171260
RIBAS,SYE7D11,Patio Carregado INO,06/08/2025 19:14:13,06/08/2025 19:22:45,06/08/2025 20:26:35,Saiu da cerca,8m,39450,600025,185552
RIBAS,SYE7D11,Terminal Inocencia,06/08/2025 17:57:26,06/08/2025 19:22:45,06/08/2025 20:26:34,Saiu da cerca,1h 25m,39450,600025,185549
RIBAS,SYL4A18,Abastecimento Frotas RRP,06/08/2025 19:15:56,06/08/2025 19:25:43,06/08/2025 20:25:48,Saiu da cerca,9m,39450,595189,170896
RIBAS,SYL4A18,Pro LOG,06/08/2025 19:15:56,06/08/2025 19:25:43,06/08/2025 20:25:48,Saiu da cerca,9m,39450,595189,185128
RIBAS,SYD5G36,Descarga Inocencia,04/08/2025 20:48:57,06/08/2025 19:19:27,06/08/2025 20:25:33,Saiu da cerca,1d 22h 30m,39450,595362,171260
RIBAS,SYD5G64,Carregamento Fabrica RRP,06/08/2025 17:21:00,06/08/2025 19:24:43,06/08/2025 20:24:52,Saiu da cerca,2h 3m,39450,593910,170885
RIBAS,SYD5G64,Enlonamento RRP,06/08/2025 19:22:06,06/08/2025 19:24:43,06/08/2025 20:24:52,Saiu da cerca,2m,39450,593910,184474
RIBAS,SYD5G37,Patio Vazio INO,06/08/2025 18:49:45,06/08/2025 19:04:53,06/08/2025 20:24:32,Saiu da cerca,15m,39450,593622,185554
RIBAS,SMG9E17,Terminal Inocencia,06/08/2025 17:25:21,06/08/2025 19:24:03,06/08/2025 20:24:17,Saiu da cerca,1h 58m,44459,613210,185549
RIBAS,SMG9E17,Patio Carregado INO,06/08/2025 19:07:26,06/08/2025 19:24:03,06/08/2025 20:24:17,Saiu da cerca,16m,44459,613210,185552
RIBAS,SYD5G54,Agua Clara,06/08/2025 18:04:35,06/08/2025 19:22:36,06/08/2025 20:22:45,Saiu da cerca,1h 18m,39450,585061,171261
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 2,06/08/2025 18:24:12,06/08/2025 19:16:34,06/08/2025 20:22:45,Saiu da cerca,52m,16622,584818,69021
RIBAS,SYL4A20,Carregamento Fabrica RRP,06/08/2025 17:04:57,06/08/2025 19:22:18,06/08/2025 20:22:25,Saiu da cerca,2h 17m,39450,595262,170885
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 19:00:53,06/08/2025 19:22:06,06/08/2025 20:22:15,Saiu da cerca,21m,39450,593910,169314
RIBAS,SMG9D17,Descarga Inocencia,06/08/2025 17:02:43,06/08/2025 19:11:01,06/08/2025 20:22:10,Saiu da cerca,2h 8m,44459,613394,171260
RIBAS,SYD5G27,Patio Carregado INO,06/08/2025 19:01:24,06/08/2025 19:20:04,06/08/2025 20:22:10,Saiu da cerca,18m,39450,595760,185552
RIBAS,SYD5F90,Patio Carregado INO,06/08/2025 19:01:26,06/08/2025 19:15:43,06/08/2025 20:22:05,Saiu da cerca,14m,39450,595283,185552
RIBAS,SMG9D17,Terminal Inocencia,06/08/2025 17:02:43,06/08/2025 19:02:52,06/08/2025 20:21:55,Saiu da cerca,2h 0m,44459,613394,185549
RIBAS,SMG9D17,Patio Carregado INO,06/08/2025 19:00:51,06/08/2025 19:02:52,06/08/2025 20:21:55,Saiu da cerca,2m,44459,613394,185552
RIBAS,SYD5G57,Patio Carregado INO,06/08/2025 19:10:36,06/08/2025 19:14:28,06/08/2025 20:20:44,Saiu da cerca,3m,39450,595761,185552
RIBAS,SYD5G54,PA AGUA CLARA,06/08/2025 18:13:53,06/08/2025 19:20:27,06/08/2025 20:20:38,Saiu da cerca,1h 6m,39450,585061,185766
RIBAS,SYD5G49,Patio Vazio INO,06/08/2025 18:42:26,06/08/2025 19:02:46,06/08/2025 20:20:18,Saiu da cerca,20m,39450,612802,185554
RIBAS,SMG9E17,Descarga INO,06/08/2025 17:47:03,06/08/2025 19:05:26,06/08/2025 20:19:27,Saiu da cerca,1h 18m,44459,613210,169315
FILIAL 16622,SYD5F88,Carregamento Fabrica,06/08/2025 19:07:56,06/08/2025 19:19:17,06/08/2025 20:19:27,Saiu da cerca,11m,16622,582309,185186
RIBAS,SMG9E17,Desc. INO,06/08/2025 18:58:54,06/08/2025 19:07:19,06/08/2025 20:19:27,Saiu da cerca,8m,44459,613210,185561
RIBAS,SMG9E17,Descarga INO,06/08/2025 19:07:19,06/08/2025 19:07:26,06/08/2025 20:19:27,Saiu da cerca,0m,44459,613210,169315
RIBAS,SMG9E17,Patio Vazio INO,06/08/2025 19:07:19,06/08/2025 19:07:26,06/08/2025 20:19:27,Saiu da cerca,0m,44459,613210,185554
RIBAS,SMG9E17,Patio Vazio INO,06/08/2025 18:58:43,06/08/2025 18:58:54,06/08/2025 20:19:17,Saiu da cerca,0m,44459,613210,185554
RIBAS,SMG9E17,Patio Vazio INO,06/08/2025 18:48:52,06/08/2025 18:49:05,06/08/2025 20:19:12,Saiu da cerca,0m,44459,613210,185554
RIBAS,SMG9E17,Desc. INO,06/08/2025 18:49:05,06/08/2025 18:58:43,06/08/2025 20:19:12,Saiu da cerca,9m,44459,613210,185561
RIBAS,SMG9E17,Desc. INO,06/08/2025 18:43:03,06/08/2025 18:48:52,06/08/2025 20:19:02,Saiu da cerca,5m,44459,613210,185561
RIBAS,SMG9E17,Patio Vazio INO,06/08/2025 17:47:03,06/08/2025 18:43:03,06/08/2025 20:18:57,Saiu da cerca,56m,44459,613210,185554
RIBAS,QTQ0F44,Carregamento RRp,06/08/2025 18:50:49,06/08/2025 19:14:05,06/08/2025 20:18:37,Saiu da cerca,23m,44459,610552,169314
RIBAS,SYD5G24,Descarga Inocencia,06/08/2025 16:59:38,06/08/2025 19:16:10,06/08/2025 20:16:24,Saiu da cerca,2h 16m,39450,593003,171260
FILIAL 16622,SYD5G60,SELVIRIA,06/08/2025 18:50:44,06/08/2025 18:53:24,06/08/2025 20:15:23,Saiu da cerca,2m,16622,584818,51127
RIBAS,SYL4A20,Enlonamento RRP,06/08/2025 19:00:13,06/08/2025 19:15:00,06/08/2025 20:15:18,Saiu da cerca,14m,39450,595262,184474
RIBAS,SYE7D11,Descarga INO,06/08/2025 17:57:26,06/08/2025 19:14:13,06/08/2025 20:15:13,Saiu da cerca,1h 16m,39450,600025,169315
RIBAS,SYE7D11,Desc. INO,06/08/2025 18:50:29,06/08/2025 19:14:13,06/08/2025 20:15:13,Saiu da cerca,23m,39450,600025,185561
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 3,06/08/2025 18:01:31,06/08/2025 18:24:12,06/08/2025 20:15:03,Saiu da cerca,22m,16622,584818,69023
RIBAS,SYD5G31,Carregamento Fabrica RRP,06/08/2025 18:19:19,06/08/2025 19:14:54,06/08/2025 20:14:58,Saiu da cerca,55m,39450,595348,170885
RIBAS,SYD5F89,Agua Clara,06/08/2025 18:48:16,06/08/2025 19:14:05,06/08/2025 20:14:12,Saiu da cerca,25m,39450,586853,171261
FILIAL 16622,SYD5G60,Descarga TAP,06/08/2025 16:47:54,06/08/2025 18:01:31,06/08/2025 20:14:02,Saiu da cerca,1h 13m,16622,584818,186956
FILIAL 16622,SYD5G60,FILA DESCARGA APT,06/08/2025 18:01:31,06/08/2025 18:02:32,06/08/2025 20:14:02,Saiu da cerca,1m,16622,584818,115514
RIBAS,SYE7D11,Patio Vazio INO,06/08/2025 17:57:26,06/08/2025 18:50:29,06/08/2025 20:13:27,Saiu da cerca,53m,39450,600025,185554
RIBAS,SYD5G26,Buffer frotas ,06/08/2025 19:05:05,06/08/2025 19:13:02,06/08/2025 20:13:08,Saiu da cerca,7m,39450,593026,170884
FILIAL 16622,SYD5G60,FILA DESCARGA APT,06/08/2025 16:32:17,06/08/2025 16:47:54,06/08/2025 20:13:01,Saiu da cerca,15m,16622,584818,115514
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 3,06/08/2025 16:31:23,06/08/2025 16:35:03,06/08/2025 20:12:51,Saiu da cerca,3m,16622,584818,69023
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 3,06/08/2025 16:09:02,06/08/2025 16:28:22,06/08/2025 20:12:31,Saiu da cerca,19m,16622,584818,69023
RIBAS,SMG5F48,Carregamento RRp,06/08/2025 19:01:22,06/08/2025 19:11:39,06/08/2025 20:12:16,Saiu da cerca,10m,44459,616897,169314
FILIAL 16622,SYD5G60,TRAJETO PA X APARECIDA 2,06/08/2025 15:15:01,06/08/2025 16:09:02,06/08/2025 20:12:06,Saiu da cerca,54m,16622,584818,69021
RIBAS,SMG9B17,Carregamento Fabrica RRP,06/08/2025 17:01:34,06/08/2025 19:11:40,06/08/2025 20:11:50,Saiu da cerca,2h 10m,44459,613279,170885
RIBAS,SYD5G24,Terminal Inocencia,06/08/2025 16:59:38,06/08/2025 19:11:37,06/08/2025 20:11:50,Saiu da cerca,2h 11m,39450,593003,185549
RIBAS,SMG9B17,Enlonamento RRP,06/08/2025 18:52:37,06/08/2025 19:11:40,06/08/2025 20:11:50,Saiu da cerca,19m,44459,613279,184474
RIBAS,SYD5G24,Patio Carregado INO,06/08/2025 19:00:34,06/08/2025 19:11:37,06/08/2025 20:11:50,Saiu da cerca,11m,39450,593003,185552
RIBAS,SYD5F89,PA AGUA CLARA,06/08/2025 18:48:16,06/08/2025 19:10:04,06/08/2025 20:10:14,Saiu da cerca,21m,39450,586853,185766
RIBAS,SYD5G21,Patio Carregado INO,06/08/2025 18:54:31,06/08/2025 19:04:12,06/08/2025 20:10:04,Saiu da cerca,9m,39450,595259,185552
FILIAL 16622,SYD5F94,SELVIRIA,06/08/2025 19:06:04,06/08/2025 19:08:18,06/08/2025 20:08:22,Saiu da cerca,2m,16622,586850,51127
FILIAL 16622,SYD5F88,TRAJETO FABRICA X PA,06/08/2025 19:04:52,06/08/2025 19:06:52,06/08/2025 20:07:00,Saiu da cerca,2m,16622,582309,69017
RIBAS,SYD5F96,Agua Clara,06/08/2025 17:56:53,06/08/2025 19:04:47,06/08/2025 20:04:53,Saiu da cerca,1h 7m,39450,593652,171261
FILIAL 16622,SYR4E37,FILA DESCARGA APT,06/08/2025 18:58:50,06/08/2025 19:00:07,06/08/2025 20:04:22,Saiu da cerca,1m,16622,589829,115514
FILIAL 16622,SYR4E37,Descarga TAP,06/08/2025 18:24:25,06/08/2025 18:58:50,06/08/2025 20:04:17,Saiu da cerca,34m,16622,589829,186956
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 3,06/08/2025 18:18:39,06/08/2025 18:41:42,06/08/2025 20:03:57,Saiu da cerca,23m,16622,586850,69023
RIBAS,RWF6G80,Manutencao JSL RRP,06/08/2025 19:04:10,,06/08/2025 20:03:08,Entrou na cerca,,44459,611435,169317
RIBAS,RWF6G80,Manuten¿¿o Geral JSL RRP,06/08/2025 19:04:10,,06/08/2025 20:03:08,Entrou na cerca,,44459,611435,178308
RIBAS,SYD5G36,Terminal Inocencia,04/08/2025 22:42:18,06/08/2025 19:00:14,06/08/2025 20:02:56,Saiu da cerca,1d 20h 17m,39450,595362,185549
RIBAS,SYD5G36,Patio Carregado INO,04/08/2025 23:02:37,06/08/2025 19:00:14,06/08/2025 20:02:56,Saiu da cerca,1d 19h 57m,39450,595362,185552
RIBAS,SYD5G15,Descarga Inocencia,06/08/2025 14:45:57,06/08/2025 19:02:03,06/08/2025 20:02:51,Saiu da cerca,4h 16m,39450,595365,171260
RIBAS,SYD5G15,Terminal Inocencia,06/08/2025 14:49:49,06/08/2025 18:57:58,06/08/2025 20:02:46,Saiu da cerca,4h 8m,39450,595365,185549
RIBAS,SYD5G15,Patio Carregado INO,06/08/2025 16:41:52,06/08/2025 18:57:58,06/08/2025 20:02:46,Saiu da cerca,2h 16m,39450,595365,185552
RIBAS,SYD5G24,Descarga INO,06/08/2025 17:44:23,06/08/2025 19:00:34,06/08/2025 20:02:41,Saiu da cerca,1h 16m,39450,593003,169315
RIBAS,SYD5G24,Desc. INO,06/08/2025 18:42:26,06/08/2025 19:00:34,06/08/2025 20:02:41,Saiu da cerca,18m,39450,593003,185561
RIBAS,SYD5G24,Patio Vazio INO,06/08/2025 17:44:23,06/08/2025 18:42:26,06/08/2025 20:02:15,Saiu da cerca,58m,39450,593003,185554
RIBAS,SMG9D17,Descarga INO,06/08/2025 17:20:00,06/08/2025 19:00:51,06/08/2025 20:01:49,Saiu da cerca,1h 40m,44459,613394,169315
RIBAS,SMG9D17,Desc. INO,06/08/2025 17:45:56,06/08/2025 19:00:51,06/08/2025 20:01:49,Saiu da cerca,1h 14m,44459,613394,185561
RIBAS,SYL4A20,Carregamento RRp,06/08/2025 18:42:09,06/08/2025 19:00:13,06/08/2025 20:00:53,Saiu da cerca,18m,39450,595262,169314
RIBAS,SYL5J46,Agua Clara,06/08/2025 16:06:33,06/08/2025 19:00:38,06/08/2025 20:00:48,Saiu da cerca,2h 54m,39450,595218,171261
RIBAS,SYD5G19,Abastecimento Frotas RRP,06/08/2025 18:50:19,06/08/2025 19:00:02,06/08/2025 20:00:08,Saiu da cerca,9m,39450,595390,170896
RIBAS,SYD5G19,Pro LOG,06/08/2025 18:50:19,06/08/2025 19:00:02,06/08/2025 20:00:08,Saiu da cerca,9m,39450,595390,185128
RIBAS,SYD5G67,Abastecimento Frotas RRP,06/08/2025 18:49:36,06/08/2025 18:59:39,06/08/2025 19:59:47,Saiu da cerca,10m,39450,593649,170896
RIBAS,SYD5G67,Pro LOG,06/08/2025 18:49:36,06/08/2025 18:59:39,06/08/2025 19:59:47,Saiu da cerca,10m,39450,593649,185128
RIBAS,SYD5G64,Carregamento RRp,06/08/2025 18:50:24,06/08/2025 18:58:52,06/08/2025 19:59:01,Saiu da cerca,8m,39450,593910,169314
RIBAS,SYD5F99,Agua Clara,06/08/2025 18:36:03,06/08/2025 18:57:27,06/08/2025 19:57:35,Saiu da cerca,21m,39450,586848,171261
RIBAS,SYD5G01,Descarga Inocencia,06/08/2025 16:15:35,06/08/2025 18:57:02,06/08/2025 19:57:09,Saiu da cerca,2h 41m,39450,593678,171260
FILIAL 16622,SYR4E37,FILA DESCARGA APT,06/08/2025 18:04:44,06/08/2025 18:24:25,06/08/2025 19:57:04,Saiu da cerca,19m,16622,589829,115514
RIBAS,SYD5F96,PA AGUA CLARA,06/08/2025 18:03:56,06/08/2025 18:56:45,06/08/2025 19:56:54,Saiu da cerca,52m,39450,593652,185766
RIBAS,SYD5G37,Patio Carregado INO,06/08/2025 18:16:24,06/08/2025 18:49:45,06/08/2025 19:55:43,Saiu da cerca,33m,39450,593622,185552
RIBAS,SYD5G01,Terminal Inocencia,06/08/2025 16:20:31,06/08/2025 18:55:01,06/08/2025 19:55:12,Saiu da cerca,2h 34m,39450,593678,185549
RIBAS,SYD5G01,Patio Carregado INO,06/08/2025 18:49:30,06/08/2025 18:55:01,06/08/2025 19:55:12,Saiu da cerca,5m,39450,593678,185552
RIBAS,SYD5G26,Carregamento Fabrica RRP,06/08/2025 17:02:14,06/08/2025 18:54:45,06/08/2025 19:54:52,Saiu da cerca,1h 52m,39450,593026,170885
RIBAS,SYD5G48,Abastecimento Frotas RRP,06/08/2025 18:44:28,06/08/2025 18:54:44,06/08/2025 19:54:52,Saiu da cerca,10m,39450,584793,170896
RIBAS,SYD5G48,Pro LOG,06/08/2025 18:44:28,06/08/2025 18:54:44,06/08/2025 19:54:52,Saiu da cerca,10m,39450,584793,185128
RIBAS,SMG9D17,Patio Vazio INO,06/08/2025 17:20:00,06/08/2025 17:45:56,06/08/2025 19:54:42,Saiu da cerca,25m,44459,613394,185554
RIBAS,SMG9B17,Carregamento RRp,06/08/2025 18:25:47,06/08/2025 18:52:37,06/08/2025 19:53:16,Saiu da cerca,26m,44459,613279,169314
RIBAS,SYD5G63,Agua Clara,06/08/2025 17:49:53,06/08/2025 18:52:42,06/08/2025 19:52:50,Saiu da cerca,1h 2m,39450,595770,171261
RIBAS,SYD5G51,Patio Carregado INO,06/08/2025 18:35:44,06/08/2025 18:51:36,06/08/2025 19:52:25,Saiu da cerca,15m,39450,593018,185552
RIBAS,SMG5F48,Carregamento RRp,06/08/2025 18:50:32,06/08/2025 18:51:36,06/08/2025 19:51:44,Saiu da cerca,1m,44459,616897,169314
RIBAS,SYD5G01,Desc. INO,06/08/2025 17:32:18,06/08/2025 18:49:30,06/08/2025 19:51:34,Saiu da cerca,1h 17m,39450,593678,185561
RIBAS,SYD5G01,Descarga INO,06/08/2025 18:41:27,06/08/2025 18:49:30,06/08/2025 19:51:34,Saiu da cerca,8m,39450,593678,169315
RIBAS,SYD5G63,PA AGUA CLARA,06/08/2025 17:58:58,06/08/2025 18:50:38,06/08/2025 19:50:43,Saiu da cerca,51m,39450,595770,185766
RIBAS,SYD5G49,Patio Carregado INO,06/08/2025 17:52:25,06/08/2025 18:42:26,06/08/2025 19:48:51,Saiu da cerca,50m,39450,612802,185552
RIBAS,SYD5G01,Descarga INO,06/08/2025 16:57:57,06/08/2025 18:36:54,06/08/2025 19:48:31,Saiu da cerca,1h 38m,39450,593678,169315
RIBAS,SYD5G23,Buffer frotas ,06/08/2025 18:18:56,06/08/2025 18:47:53,06/08/2025 19:48:00,Saiu da cerca,28m,39450,595363,170884
